127.0.0.1 - - [10/Dec/2018:22:54:38 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://one-voice-basketball.local/wp-admin/theme-install.php?browse=popular" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [10/Dec/2018:22:54:38 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 186677 "http://one-voice-basketball.local/wp-admin/theme-install.php?browse=favorites" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [10/Dec/2018:22:54:38 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 185308 "http://one-voice-basketball.local/wp-admin/theme-install.php?browse=new" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [10/Dec/2018:22:54:40 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://one-voice-basketball.local/wp-admin/theme-install.php?browse=featured" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [10/Dec/2018:22:54:42 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 22866 "http://one-voice-basketball.local/wp-admin/theme-install.php?browse=popular" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [10/Dec/2018:22:55:03 +0000] "GET /wp-admin/themes.php HTTP/1.0" 200 43763 "http://one-voice-basketball.local/wp-admin/theme-install.php?browse=featured" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [10/Dec/2018:22:55:03 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://one-voice-basketball.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [10/Dec/2018:22:55:08 +0000] "GET /wp-admin/theme-install.php HTTP/1.0" 200 41196 "http://one-voice-basketball.local/wp-admin/themes.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [10/Dec/2018:22:55:09 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://one-voice-basketball.local/wp-admin/theme-install.php?browse=featured" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [10/Dec/2018:22:55:09 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 22866 "http://one-voice-basketball.local/wp-admin/theme-install.php?browse=featured" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [10/Dec/2018:22:55:48 +0000] "GET /wp-admin/index.php HTTP/1.0" 200 58315 "http://one-voice-basketball.local/wp-admin/theme-install.php?browse=featured" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [10/Dec/2018:22:55:49 +0000] "GET /wp-admin/load-scripts.php?c=1&load%5B%5D=hoverIntent,common,admin-bar,wp-ajax-response,jquery-color,wp-lists,quicktags,jquery-query,admin-comments,jquery-ui-core,jquery-&load%5B%5D=ui-widget,jquery-ui-mouse,jquery-ui-sortable,postbox,underscore,wp-util,wp-a11y,dashboard,thickbox,plugin-install,updates,shortc&load%5B%5D=ode,media-upload,svg-painter&ver=5.0 HTTP/1.0" 200 201412 "http://one-voice-basketball.local/wp-admin/index.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [10/Dec/2018:22:55:50 +0000] "GET /favicon.ico HTTP/1.0" 200 0 "http://one-voice-basketball.local/wp-admin/index.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [10/Dec/2018:22:56:51 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://one-voice-basketball.local/wp-admin/index.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [10/Dec/2018:22:57:51 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://one-voice-basketball.local/wp-admin/index.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
127.0.0.1 - - [10/Dec/2018:22:59:51 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.0" 200 47 "http://one-voice-basketball.local/wp-admin/index.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36"
